DATETIME,LOAD,ACT_HEAT_INDEX,ACT_HUMIDITY,ACT_RAIN,ACT_TEMP,COOL_FACTOR,hour,is_peak,forecast,forecast_adj,penalty,penalty_adj,deviation
2021-05-11 22:00:00,1377.648856,37.14441612,77.71,0,30.04,3.04,22,0,1370.2283217599993,1370.2283217599993,29.682136960002936,29.682136960002936,7.420534240000734
2021-05-11 22:15:00,1398.773432,37.04691027,78.1,0,29.97,2.97,22,0,1390.8278786799997,1390.8278786799997,31.782213280002,31.782213280002,7.945553320000272
2021-05-11 22:30:00,1423.22426,37.1395262,78.33,0,29.98,2.98,22,0,1414.6865556000002,1414.6865556000002,34.150817599998845,34.150817599998845,8.537704399999711
2021-05-11 22:45:00,1455.074704,37.00478778,78.7,0,29.9,2.9,22,0,1437.3681175200002,1437.3681175200002,70.82634591999977,70.82634591999977,17.70658647999994
2021-05-11 23:00:00,1486.376432,37.0870503,79.22,0,29.88,2.88,23,0,1472.0963846,1472.0963846,57.12018960000023,57.12018960000023,14.280047400000058
2021-05-11 23:15:00,1515.73832,36.93459745,79.76,0,29.78,2.78,23,0,1499.8813314400002,1499.8813314400002,63.42795423999905,63.42795423999905,15.856988559999763
2021-05-11 23:30:00,1538.274012,37.21404539,80.57,0,29.8,2.8,23,0,1529.2913503600005,1529.2913503600005,35.93064655999933,35.93064655999933,8.982661639999606
2021-05-11 23:45:00,1545.324356,37.1524939,80.68,0,29.77,2.77,23,0,1552.1047858000006,1552.1047858000006,13.560859600001097,13.560859600001097,6.780429800000547
2021-05-12 00:00:00,1541.908868,36.98365448,79.72,0,29.8,2.8,0,0,1534.31280492,1534.31280492,30.384252320000087,30.384252320000087,7.596063080000022
2021-05-12 00:15:00,1529.314124,36.67990801,79.36,0,29.73,2.73,0,0,1532.78464132,1532.78464132,6.941034639999998,6.941034639999998,3.470517319999999
2021-05-12 00:30:00,1512.026292,36.86731515,79.62,0,29.77,2.77,0,0,1517.00493208,1517.00493208,9.957280159999756,9.957280159999756,4.978640079999877
2021-05-12 00:45:00,1490.415096,36.83490072,79.61,0,29.76,2.76,0,0,1497.23740296,1497.23740296,13.64461392000021,13.64461392000021,6.822306960000105
2021-05-12 01:00:00,1466.155712,36.78550772,79.76,0,29.73,2.73,1,0,1467.9959359600002,1467.9959359600002,3.6804479200004607,3.6804479200004607,1.8402239600002304
2021-05-12 01:15:00,1437.820712,36.64840675,79.69,0,29.69,2.69,1,0,1440.14196228,1440.14196228,4.642500560000372,4.642500560000372,2.3212502799999584
2021-05-12 01:30:00,1411.276396,36.58317185,79.78,0,29.66,2.66,1,0,1409.3000254800002,1409.3000254800002,7.905482079999274,7.905482079999274,1.9763705199998185
2021-05-12 01:45:00,1384.655152,36.3080789,79.51,0,29.59,2.59,1,0,1384.1830676,1384.1830676,1.888337600000341,1.888337600000341,0.4720844000000852
2021-05-12 02:00:00,1358.798256,36.39210475,79.61,0,29.61,2.61,2,0,1361.40054928,1361.40054928,5.204586559999825,5.204586559999825,2.6022932799999126
2021-05-12 02:15:00,1336.353468,36.1300028,79.15,0,29.56,2.56,2,0,1332.74686024,1332.74686024,14.426431040000352,14.426431040000352,3.606607760000088
2021-05-12 02:30:00,1315.343888,36.30939178,79.63,0,29.58,2.58,2,0,1311.2675910800003,1311.2675910800003,16.305187679999108,16.305187679999108,4.076296919999777
2021-05-12 02:45:00,1295.480232,36.17862368,79.69,0,29.53,2.53,2,0,1290.8881813999997,1290.8881813999997,18.36820240000088,18.36820240000088,4.592050600000221
2021-05-12 03:00:00,1275.911396,35.9418484,79.32,0,29.48,2.48,3,0,1273.7890429200002,1273.7890429200002,8.489412319999246,8.489412319999246,2.1223530799998116
2021-05-12 03:15:00,1252.35722,35.95495546,79.49,0,29.47,2.47,3,0,1257.8768134799998,1257.8768134799998,11.03918695999937,11.03918695999937,5.519593479999685
2021-05-12 03:30:00,1236.444992,35.64922031,78.47,0,29.45,2.45,3,0,1234.46554948,1234.46554948,7.917770080000082,7.917770080000082,1.9794425200000205
2021-05-12 03:45:00,1219.294352,35.48619668,78.14,0,29.42,2.42,3,0,1220.2983646399998,1220.2983646399998,2.008025279999856,2.008025279999856,1.004012639999928
2021-05-12 04:00:00,1201.625164,35.56585057,78.24,0,29.44,2.44,4,0,1204.0800924,1204.0800924,4.909856799999943,4.909856799999943,2.4549283999999716
2021-05-12 04:15:00,1185.832092,35.83279602,78.76,0,29.49,2.49,4,0,1188.33947248,1188.33947248,5.014760959999876,5.014760959999876,2.507380479999938
2021-05-12 04:30:00,1179.086604,35.69967325,79.03,0,29.42,2.42,4,0,1175.579116,1175.579116,14.029952000000776,14.029952000000776,3.5074879999999666
2021-05-12 04:45:00,1176.507084,35.31424016,79.07,0,29.28,2.28,4,0,1168.42332812,1168.42332812,32.335023520000505,32.335023520000505,8.083755880000126
2021-05-12 05:00:00,1177.939856,35.39375255,79.05,0,29.31,2.31,5,0,1173.89120848,1173.89120848,16.194590080000125,16.194590080000125,4.048647520000031
2021-05-12 05:15:00,1179.217076,35.59069191,78.93,0,29.39,2.39,5,0,1174.75247312,1174.75247312,17.85841151999921,17.85841151999921,4.464602879999802
2021-05-12 05:30:00,1177.285588,36.01372481,78.8,0,29.55,2.55,5,0,1175.10337208,1175.10337208,8.728863680000359,8.728863680000359,2.1822159199998623
2021-05-12 05:45:00,1165.844324,36.07891137,78.15,0,29.63,2.63,5,0,1173.69235584,1173.69235584,15.696063680000409,15.696063680000409,7.848031839999976
2021-05-12 06:00:00,1145.028668,36.36980929,77.51,0,29.79,2.79,6,0,1155.69427684,1155.69427684,21.33121768000001,21.33121768000001,10.665608840000004
2021-05-12 06:15:00,1120.093228,36.16110034,77.58,0,29.71,2.71,6,0,1125.10159528,1125.10159528,10.016734559999804,10.016734559999804,5.0083672800001295
2021-05-12 06:30:00,1103.031616,36.04871216,78.03,0,29.63,2.63,6,0,1109.5199772,1109.5199772,12.976722399999744,12.976722399999744,6.488361200000099
2021-05-12 06:45:00,1095.616684,35.71179083,78.38,0,29.48,2.48,6,0,1088.7638844,1088.7638844,27.411198400000103,27.411198400000103,6.852799600000026
2021-05-12 07:00:00,1091.732068,35.86223021,78.88,0,29.49,2.49,7,0,1111.52333244,1111.52333244,39.5825288799997,39.5825288799997,19.791264440000077
2021-05-12 07:15:00,1096.4598,36.38913195,79.03,0,29.66,2.66,7,0,1107.7855693599995,1107.7855693599995,22.65153871999928,22.65153871999928,11.325769359999413
2021-05-12 07:30:00,1106.403232,37.66291644,77.77,0,30.21,3.21,7,0,1116.3558997599998,1116.3558997599998,19.90533551999988,19.90533551999988,9.95266775999994
2021-05-12 07:45:00,1118.027568,38.03594841,75.73,0,30.54,3.54,7,0,1124.4426386000002,1124.4426386000002,12.830141200000526,12.830141200000526,6.415070600000263
2021-05-12 08:00:00,1135.323936,39.95338654,73.48,0,31.43,4.43,8,0,1149.3504882400002,1149.3504882400002,28.053104480000457,28.053104480000457,14.026552240000228
2021-05-12 08:15:00,1161.194208,40.26406029,71.56,0,31.76,4.76,8,0,1175.6502974399998,1175.6502974399998,28.91217887999983,28.91217887999983,14.456089439999914
2021-05-12 08:30:00,1183.066888,40.60138828,72.41,0,31.77,4.77,8,0,1196.3385236800002,1196.3385236800002,26.54327136000029,26.54327136000029,13.271635680000145
2021-05-12 08:45:00,1207.06456,41.12387717,70.88,0,32.13,5.13,8,0,1221.3205698,1221.3205698,28.512019599999803,28.512019599999803,14.256009799999902
2021-05-12 09:00:00,1231.677152,40.81346346,71.26,0,31.98,4.98,9,0,1250.6385602400003,1250.6385602400003,37.92281648000108,37.92281648000108,18.96140824000031
2021-05-12 09:15:00,1255.974244,39.478243,71.5,0,31.5,4.5,9,0,1274.1235398800004,1274.1235398800004,36.29859176000082,36.29859176000082,18.14929588000041
2021-05-12 09:30:00,1291.332252,41.19213459,68.63,0,32.44,5.44,9,0,1299.3701679200003,1299.3701679200003,16.075831840000774,16.075831840000774,8.037915920000387
2021-05-12 09:45:00,1310.98456,42.04497677,68.22,0,32.78,5.78,9,0,1341.68367352,1341.68367352,61.39822703999971,61.39822703999971,30.699113519999855
2021-05-12 10:00:00,1331.318012,44.28121754,65.13,0,33.95,6.95,10,0,1335.4123307199998,1335.4123307199998,8.188637439999638,8.188637439999638,4.094318719999819
2021-05-12 10:15:00,1350.68614,44.64835807,64.72,0,34.13,7.13,10,0,1358.7181033199993,1358.7181033199993,16.0639266399985,16.0639266399985,8.03196331999925
2021-05-12 10:30:00,1362.82626,45.17549649,64.19,0,34.38,7.38,10,0,1367.1919619600003,1367.1919619600003,8.731403920000957,8.731403920000957,4.365701960000251
2021-05-12 10:45:00,1375.50268,42.66542873,64.75,0,33.47,6.47,10,0,1394.6535637599995,1394.6535637599995,38.301767519998975,38.301767519998975,19.150883759999488
2021-05-12 11:00:00,1381.252876,45.1373906,62.5,0,34.63,7.63,11,0,1383.3481635999997,1383.3481635999997,4.19057519999933,4.19057519999933,2.095287599999665
2021-05-12 11:15:00,1387.84514,44.90843901,61.2,0,34.76,7.76,11,0,1389.0754757999996,1389.0754757999996,2.4606715999993867,2.4606715999993867,1.2303357999996933
2021-05-12 11:30:00,1394.600604,45.00189132,59.9,0,35.0,8.0,11,0,1394.83670824,1394.83670824,0.472208480000063,0.472208480000063,0.2361042400000315
2021-05-12 11:45:00,1396.282788,45.86322583,59.94,0,35.28,8.28,11,0,1402.52174768,1402.52174768,12.47791935999976,12.47791935999976,6.238959680000107
2021-05-12 12:00:00,1396.704936,46.85781742,60.26,0,35.55,8.55,12,0,1395.61202544,1395.61202544,4.371642240000256,4.371642240000256,1.092910560000064
2021-05-12 12:15:00,1395.125072,46.24438506,59.49,0,35.48,8.48,12,0,1396.05100864,1396.05100864,1.851873279999836,1.851873279999836,0.925936639999918
2021-05-12 12:30:00,1393.823172,46.53551039,60.84,0,35.35,8.35,12,0,1394.2861294800002,1394.2861294800002,0.9259149600002274,0.9259149600002274,0.4629574800001137
2021-05-12 12:45:00,1390.125672,46.41555555,60.97,0,35.29,8.29,12,0,1393.6783421600005,1393.6783421600005,7.105340320001233,7.105340320001233,3.5526701600006163
2021-05-12 13:00:00,1383.824068,45.73972768,60.24,0,35.19,8.19,13,0,1383.5509816399997,1383.5509816399997,1.0923454400017365,1.0923454400017365,0.2730863600002067
2021-05-12 13:15:00,1367.661548,46.19863191,59.94,0,35.39,8.39,13,0,1377.739817999999,1377.739817999999,20.15653999999813,20.15653999999813,10.078269999999065
2021-05-12 13:30:00,1368.294344,47.05145105,60.51,0,35.57,8.57,13,0,1362.2731038000002,1362.2731038000002,24.084960799998957,24.084960799998957,6.021240199999738
2021-05-12 13:45:00,1374.898448,47.40974158,59.59,0,35.84,8.84,13,0,1362.7247828000002,1362.7247828000002,48.69466079999893,48.69466079999893,12.173665199999732
2021-05-12 14:00:00,1388.588808,47.76141582,60.36,0,35.82,8.82,14,0,1382.2037231200002,1382.2037231200002,25.54033951999918,25.54033951999918,6.385084879999795
2021-05-12 14:15:00,1404.380376,46.30421723,60.57,0,35.32,8.32,14,0,1398.7631226,1398.7631226,22.469013600000835,22.469013600000835,5.617253399999981
2021-05-12 14:30:00,1422.15482,46.93130693,61.06,0,35.44,8.44,14,0,1416.75085704,1416.75085704,21.615851839999777,21.615851839999777,5.403962959999944
2021-05-12 14:45:00,1435.731488,47.28822472,61.92,0,35.41,8.41,14,0,1433.75026028,1433.75026028,7.924910879999516,7.924910879999516,1.981227719999879
2021-05-12 15:00:00,1445.083076,46.72770002,60.91,0,35.4,8.4,15,0,1434.8992815600006,1434.8992815600006,40.735177759996986,40.735177759996986,10.183794439999247
2021-05-12 15:15:00,1455.821484,47.08284522,60.51,0,35.58,8.58,15,0,1443.7635125199995,1443.7635125199995,48.23188592000133,48.23188592000133,12.05797148000056
2021-05-12 15:30:00,1453.091656,45.3956081,60.34,0,35.06,8.06,15,0,1447.6422487999996,1447.6422487999996,21.797628800001803,21.797628800001803,5.449407200000451
2021-05-12 15:45:00,1443.390312,46.07102381,60.84,0,35.2,8.2,15,0,1449.5136781599997,1449.5136781599997,12.246732319998957,12.246732319998957,6.123366159999705
2021-05-12 16:00:00,1431.766928,45.62452027,62.93,0,34.72,7.72,16,0,1433.4302241600008,1433.4302241600008,3.326592320001509,3.326592320001509,1.6632961600007548
2021-05-12 16:15:00,1421.068012,45.8320899,62.53,0,34.85,7.85,16,0,1422.4900221199994,1422.4900221199994,2.8440202399988266,2.8440202399988266,1.4220101199994133
2021-05-12 16:30:00,1403.478748,45.40410073,64.08,0,34.47,7.47,16,0,1404.9120012400006,1404.9120012400006,2.866506480001135,2.866506480001135,1.4332532400005675
2021-05-12 16:45:00,1387.744608,46.21221838,65.27,0,34.54,7.54,16,0,1388.18420148,1388.18420148,0.87918695999997,0.87918695999997,0.439593479999985
2021-05-12 17:00:00,1366.408632,45.30633709,66.38,0,34.09,7.09,17,0,1370.2541240800003,1370.2541240800003,7.69098416000088,7.69098416000088,3.84549208000044
2021-05-12 17:15:00,1346.004468,45.10376318,66.83,0,33.96,6.96,17,0,1350.6227510399983,1350.6227510399983,9.23656607999692,9.23656607999692,4.618283039998232
2021-05-12 17:30:00,1322.997444,44.47127351,66.7,0,33.78,6.78,17,0,1331.3746841999998,1331.3746841999998,16.754480399999466,16.754480399999466,8.377240199999733
2021-05-12 17:45:00,1293.872384,44.20786805,66.95,0,33.66,6.66,17,0,1308.5851475199995,1308.5851475199995,29.425527039999,29.425527039999,14.712763519999498
2021-05-12 18:00:00,1270.937332,43.31210296,66.89,0,33.38,6.38,18,1,1276.7612241200006,1276.7612241200006,11.647784240001329,11.647784240001329,5.823892120000664
2021-05-12 18:15:00,1244.191984,42.87369536,68.09,0,33.07,6.07,18,1,1258.2170780799995,1258.2170780799995,28.05018815999938,28.05018815999938,14.025094079999462
2021-05-12 18:30:00,1224.428952,41.44664558,69.52,0,32.41,5.41,18,1,1249.0582020400004,1249.0582020400004,49.258500080000886,49.258500080000886,24.629250040000443
2021-05-12 18:45:00,1216.31258,40.30867994,70.37,0,31.92,4.92,18,1,1233.5716475200002,1233.5716475200002,34.51813504000029,34.51813504000029,17.259067520000144
2021-05-12 19:00:00,1221.031852,38.80596043,71.12,0,31.31,4.31,19,1,1235.6302250799995,1235.6302250799995,29.19674615999884,29.19674615999884,14.59837307999942
2021-05-12 19:15:00,1245.683928,38.68615167,71.8,0,31.19,4.19,19,1,1238.37611502,1238.37611502,43.84687787999928,43.84687787999928,7.3078129799998806
2021-05-12 19:30:00,1267.359876,38.33520896,73.12,0,30.92,3.92,19,1,1262.1515035600005,1262.1515035600005,31.25023463999696,31.25023463999696,5.2083724399994935
2021-05-12 19:45:00,1280.886016,38.02544861,73.41,0,30.78,3.78,19,1,1284.48352696,1284.48352696,7.195021920000272,7.195021920000272,3.597510960000136
2021-05-12 20:00:00,1283.611768,37.37688306,74.08,0,30.48,3.48,20,1,1294.64182,1294.64182,22.060104000000138,22.060104000000138,11.030052000000069
2021-05-12 20:15:00,1284.611728,37.27657442,74.71,0,30.38,3.38,20,1,1296.1266937199998,1296.1266937199998,23.029931439999476,23.029931439999476,11.514965719999736
2021-05-12 20:30:00,1286.49124,36.84756022,74.88,0,30.21,3.21,20,1,1296.92473584,1296.92473584,20.86699167999996,20.86699167999996,10.433495839999978
2021-05-12 20:45:00,1294.082788,36.81970188,74.88,0,30.2,3.2,20,1,1300.01135188,1300.01135188,11.857127760000369,11.857127760000369,5.928563879999956
2021-05-12 21:00:00,1302.755856,36.78324172,74.95,0,30.18,3.18,21,1,1300.4956833200004,1300.4956833200004,13.561036079997848,13.561036079997848,2.2601726799996413
2021-05-12 21:15:00,1309.996716,36.61568271,74.64,0,30.15,3.15,21,1,1306.4782094000004,1306.4782094000004,21.111039599998094,21.111039599998094,3.5185065999996823
2021-05-12 21:30:00,1319.409388,36.35994228,74.71,0,30.05,3.05,21,1,1313.1474981600006,1313.1474981600006,37.57133903999648,37.57133903999648,6.261889839999412
2021-05-12 21:45:00,1333.021132,36.38457998,75.01,0,30.03,3.03,21,1,1325.0508063999994,1325.0508063999994,47.82195360000424,47.82195360000424,7.970325600000706
2021-05-12 22:00:00,1348.394688,36.37719729,75.19,0,30.01,3.01,22,0,1340.55078796,1340.55078796,31.37560016000043,31.37560016000043,7.843900040000108
2021-05-12 22:15:00,1366.895616,36.38248492,75.21,0,30.01,3.01,22,0,1361.7327756800005,1361.7327756800005,20.65136127999904,20.65136127999904,5.162840319999532
2021-05-12 22:30:00,1391.760104,36.02596305,74.47,0,29.95,2.95,22,0,1371.3153205599997,1371.3153205599997,81.77913376000106,81.77913376000106,20.444783440000265
2021-05-12 22:45:00,1420.577368,35.98994943,74.33,0,29.95,2.95,22,0,1398.4218084,1398.4218084,88.62223840000024,88.62223840000024,22.15555960000006
2021-05-12 23:00:00,1451.369704,36.27705443,74.81,0,30.01,3.01,23,0,1431.6736265600002,1431.6736265600002,78.7843097599989,78.7843097599989,19.696077439999726
2021-05-12 23:15:00,1477.310472,36.22923498,74.94,0,29.98,2.98,23,0,1469.9319771600003,1469.9319771600003,29.513979359998302,29.513979359998302,7.378494839999576
2021-05-12 23:30:00,1496.229908,35.83701626,74.36,0,29.89,2.89,23,0,1496.091155,1496.091155,0.555011999999806,0.555011999999806,0.1387529999999515
2021-05-12 23:45:00,1506.488972,35.66487934,74.63,0,29.8,2.8,23,0,1509.1007930400003,1509.1007930400003,5.223642080000445,5.223642080000445,2.6118210400002226
2021-05-13 00:00:00,1507.26118,35.38111779,74.12,0,29.74,2.74,0,0,1499.14266748,1499.14266748,32.47405007999987,32.47405007999987,8.118512519999967
2021-05-13 00:15:00,1500.046624,35.1656195,74.09,0,29.66,2.66,0,0,1502.6534764399996,1502.6534764399996,5.2137048799991135,5.2137048799991135,2.6068524399995567
2021-05-13 00:30:00,1483.642904,35.16362441,74.85,0,29.59,2.59,0,0,1493.1568330400005,1493.1568330400005,19.02785808000044,19.02785808000044,9.513929040000448
2021-05-13 00:45:00,1463.139988,35.00129996,75.05,0,29.51,2.51,0,0,1470.0676242000002,1470.0676242000002,13.855272400000558,13.855272400000558,6.927636200000279
2021-05-13 01:00:00,1440.781088,34.92360252,75.62,0,29.43,2.43,1,0,1439.70624444,1439.70624444,4.299374239999452,4.299374239999452,1.074843559999863
2021-05-13 01:15:00,1418.138276,34.8462246,76.32,0,29.34,2.34,1,0,1416.00062516,1416.00062516,8.550603359999513,8.550603359999513,2.1376508399998784
2021-05-13 01:30:00,1392.466408,34.93096674,76.81,0,29.33,2.33,1,0,1391.50939816,1391.50939816,3.8280393599998206,3.8280393599998206,0.9570098399999551
2021-05-13 01:45:00,1366.404252,34.88258565,76.95,0,29.3,2.3,1,0,1366.96735688,1366.96735688,1.1262097600001653,1.1262097600001653,0.5631048799998553
2021-05-13 02:00:00,1343.885184,34.83287303,76.73,0,29.3,2.3,2,0,1341.28136436,1341.28136436,10.415278559999932,10.415278559999932,2.6038196399999833
2021-05-13 02:15:00,1323.3797,34.77932973,76.61,0,29.29,2.29,2,0,1319.36376908,1319.36376908,16.063723679999384,16.063723679999384,4.015930919999846
2021-05-13 02:30:00,1301.716268,34.72940315,76.98,0,29.24,2.24,2,0,1298.2048300799995,1298.2048300799995,14.045751680000649,14.045751680000649,3.5114379200003896
2021-05-13 02:45:00,1282.712424,34.92630346,77.38,0,29.28,2.28,2,0,1278.1757313199998,1278.1757313199998,18.14677072000086,18.14677072000086,4.536692680000215
2021-05-13 03:00:00,1263.603016,35.25310361,77.62,0,29.38,2.38,3,0,1263.80081452,1263.80081452,0.3955970399997568,0.3955970399997568,0.1977985199998784
2021-05-13 03:15:00,1243.058948,35.75376097,77.07,0,29.61,2.61,3,0,1245.34,1245.34,4.562103999999636,4.562103999999636,2.281051999999818
2021-05-13 03:30:00,1224.771896,35.733501,77.1,0,29.6,2.6,3,0,1223.21251268,1223.21251268,6.2375332799992975,6.2375332799992975,1.5593833200000518
2021-05-13 03:45:00,1208.9906,35.65871311,77.02,0,29.58,2.58,3,0,1208.44839324,1208.44839324,2.1688270399999965,2.1688270399999965,0.5422067599999991
2021-05-13 04:00:00,1193.224936,35.37520832,76.98,0,29.48,2.48,4,0,1194.4631957600002,1194.4631957600002,2.476519520000238,2.476519520000238,1.238259760000119
2021-05-13 04:15:00,1179.072908,35.38241932,77.24,0,29.46,2.46,4,0,1180.4962067600002,1180.4962067600002,2.8465975200001594,2.8465975200001594,1.4232987600000797
2021-05-13 04:30:00,1170.162,35.38728057,77.84,0,29.41,2.41,4,0,1168.16871624,1168.16871624,7.97313504000067,7.97313504000067,1.9932837599999402
2021-05-13 04:45:00,1169.597744,35.8109361,77.64,0,29.58,2.58,4,0,1161.3352998800003,1161.3352998800003,33.0497764799984,33.0497764799984,8.2624441199996
