DATETIME,forecast,forecast_adj,penalty,penalty_adj
2021-05-22 14:15:00,1282.34840724,1282.34840724,10.734974479999892,10.734974479999892
2021-05-22 14:30:00,1287.51,1287.51,1.2498720000003232,1.2498720000003232
2021-05-22 14:45:00,1294.8019007999997,1294.8019007999997,12.842412800001512,12.842412800001512
2021-05-22 15:00:00,1298.18454104,1298.18454104,18.107243839999683,18.107243839999683
2021-05-22 15:15:00,1298.98839864,1298.98839864,28.602293439999812,28.602293439999812
2021-05-22 15:30:00,1303.66240016,1303.66240016,3.0303603199999998,3.0303603199999998
2021-05-22 15:45:00,1297.84923764,1297.84923764,19.669219280000107,19.669219280000107
2021-05-22 16:00:00,1284.04888996,1284.04888996,15.9258679200002,15.9258679200002
2021-05-22 16:15:00,1269.3003890000002,1269.3003890000002,12.219090000000506,12.219090000000506
2021-05-22 16:30:00,1254.316685239999,1254.316685239999,21.107514479997917,21.107514479997917
2021-05-22 16:45:00,1231.25080316,1231.25080316,12.295878320000156,12.295878320000156
2021-05-22 17:00:00,1210.7288005200003,1210.7288005200003,10.408817040000486,10.408817040000486
2021-05-22 17:15:00,1189.5838429599999,1189.5838429599999,11.69693216000087,11.69693216000087
2021-05-22 17:30:00,1183.6135693999997,1183.6135693999997,9.814834799999517,9.814834799999517
2021-05-22 17:45:00,1165.9242945599995,1165.9242945599995,3.015389119998872,3.015389119998872
2021-05-22 18:00:00,1188.6775642,1188.6775642,57.65216039999996,57.65216039999996
2021-05-22 18:15:00,1170.681689,1170.681689,52.59060200000022,52.59060200000022
2021-05-22 18:30:00,1165.3647998000001,1165.3647998000001,53.80169560000013,53.80169560000013
2021-05-22 18:45:00,1156.81598296,1156.81598296,39.01591791999999,39.01591791999999
2021-05-22 19:00:00,1171.3126857199998,1171.3126857199998,48.32149143999959,48.32149143999959
2021-05-22 19:15:00,1180.1747633999998,1180.1747633999998,19.977486799999497,19.977486799999497
2021-05-22 19:30:00,1203.3287432799998,1203.3287432799998,0.8410305599995809,0.8410305599995809
2021-05-22 19:45:00,1218.35075488,1218.35075488,40.961982719999924,40.961982719999924
2021-05-22 20:00:00,1237.4434064400002,1237.4434064400002,7.067745359999208,7.067745359999208
2021-05-22 20:15:00,1246.30956688,1246.30956688,0.5742057600000408,0.5742057600000408
2021-05-22 20:30:00,1252.70157136,1252.70157136,0.597782719999941,0.597782719999941
2021-05-22 20:45:00,1265.9585296799999,1265.9585296799999,15.917979359999663,15.917979359999663
2021-05-22 21:00:00,1273.7181582399999,1273.7181582399999,28.638876479999908,28.638876479999908
2021-05-22 21:15:00,1274.7475443199999,1274.7475443199999,22.9755046399996,22.9755046399996
2021-05-22 21:30:00,1278.22770216,1278.22770216,23.213780320000296,23.213780320000296
2021-05-22 21:45:00,1284.3098647200002,1284.3098647200002,20.125857440000345,20.125857440000345
2021-05-22 22:00:00,1293.43453444,1293.43453444,12.475516880000214,12.475516880000214
2021-05-22 22:15:00,1306.6260182400001,1306.6260182400001,17.774988480000047,17.774988480000047
2021-05-22 22:30:00,1316.83377668,1316.83377668,7.643113359999916,7.643113359999916
2021-05-22 22:45:00,1334.3855676,1334.3855676,9.858417599999484,9.858417599999484
2021-05-22 23:00:00,1356.8431482400001,1356.8431482400001,21.55567903999963,21.55567903999963
2021-05-22 23:15:00,1389.52780592,1389.52780592,10.898931839999932,10.898931839999932
2021-05-22 23:30:00,1408.0660469200002,1408.0660469200002,4.6689498400005505,4.6689498400005505
2021-05-22 23:45:00,1428.0161015600002,1428.0161015600002,11.257235120000132,11.257235120000132
2021-05-23 00:00:00,1408.0246740800003,1408.0246740800003,69.49093567999898,69.49093567999898
2021-05-23 00:15:00,1408.5955637600002,1408.5955637600002,49.276320959998884,49.276320959998884
2021-05-23 00:30:00,1406.1488944,1406.1488944,21.729878399999507,21.729878399999507
2021-05-23 00:45:00,1394.6873981200001,1394.6873981200001,5.21866024000019,5.21866024000019
2021-05-23 01:00:00,1366.7364736,1366.7364736,20.151641600000403,20.151641600000403
2021-05-23 01:15:00,1347.7321731600002,1347.7321731600002,0.4084983200004899,0.4084983200004899
2021-05-23 01:30:00,1325.91905104,1325.91905104,6.628902080000444,6.628902080000444
2021-05-23 01:45:00,1300.3693337599998,1300.3693337599998,2.0567289600012373,2.0567289600012373
2021-05-23 02:00:00,1280.3931112799999,1280.3931112799999,10.082606559999931,10.082606559999931
2021-05-23 02:15:00,1257.8453237200001,1257.8453237200001,8.551735440000357,8.551735440000357
2021-05-23 02:30:00,1230.0508274400001,1230.0508274400001,6.828002239999478,6.828002239999478
2021-05-23 02:45:00,1211.7433704,1211.7433704,8.793892799999867,8.793892799999867
2021-05-23 03:00:00,1190.1678794400002,1190.1678794400002,7.541454880000401,7.541454880000401
2021-05-23 03:15:00,1169.02230744,1169.02230744,17.05491423999956,17.05491423999956
2021-05-23 03:30:00,1156.8850799999998,1156.8850799999998,12.117600000000493,12.117600000000493
